Номер узла;Номер кластера;transactionAmount|Сумма;transactionDateTime|Количество;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;transactionDateTime|Минимум;transactionDateTime|Максимум;merchantCategoryCode|Мода;merchantCategoryCode|Мода|Значение;merchantCategoryCode|Мода|Координата;creditLimit|Среднее;currentBalance|Среднее
187;187;1632,0267792176069;17;98,31849833394304;2;11.02.2016 12:48:47;09.12.2016 21:08:06;online_retail;airline;2,9393088411610442E-46;15877,472404023873;346,4454150608764
187;187;?;?;?;?;?;?;?;auto;3,410345500250009E-29;?;?
187;187;?;?;?;?;?;?;?;cable/phone;6,593891328010456E-22;?;?
187;187;?;?;?;?;?;?;?;entertainment;3,281397001548288E-37;?;?
187;187;?;?;?;?;?;?;?;fastfood;8,634351286689937E-56;?;?
187;187;?;?;?;?;?;?;?;food;1,2496667423410654E-77;?;?
187;187;?;?;?;?;?;?;?;food_delivery;1,0663906394922793E-14;?;?
187;187;?;?;?;?;?;?;?;fuel;4,879350959965423E-66;?;?
187;187;?;?;?;?;?;?;?;furniture;5,757524247254691E-29;?;?
187;187;?;?;?;?;?;?;?;gym;1,6017331536948095E-66;?;?
187;187;?;?;?;?;?;?;?;health;5,424038987879701E-29;?;?
187;187;?;?;?;?;?;?;?;hotels;2,5675112830210876E-37;?;?
187;187;?;?;?;?;?;?;?;mobileapps;2,0609484914672154E-77;?;?
187;187;?;?;?;?;?;?;?;online_gifts;1,0515111873260764E-45;?;?
187;187;?;?;?;?;?;?;?;online_retail;0,9999999999999886;?;?
187;187;?;?;?;?;?;?;?;online_subscriptions;1,1157561880578833E-77;?;?
187;187;?;?;?;?;?;?;?;personal care;1,2936084479799359E-21;?;?
187;187;?;?;?;?;?;?;?;rideshare;4,1149925231128983E-22;?;?
187;187;?;?;?;?;?;?;?;subscriptions;1,0715341571434056E-46;?;?
188;188;9846,952870071711;69;142,42556905958926;3;12.01.2016 11:06:39;23.12.2016 13:28:00;online_retail;airline;2,1279879290919856E-61;15868,272786087422;1200,4981875057258
188;188;?;?;?;?;?;?;?;auto;1,9168672533952494E-50;?;?
188;188;?;?;?;?;?;?;?;cable/phone;6,672731445050579E-24;?;?
188;188;?;?;?;?;?;?;?;entertainment;9,90036081152843E-41;?;?
188;188;?;?;?;?;?;?;?;fastfood;6,573220636883676E-83;?;?
188;188;?;?;?;?;?;?;?;food;4,566252117339373E-95;?;?
188;188;?;?;?;?;?;?;?;food_delivery;2,1996990380728479E-23;?;?
188;188;?;?;?;?;?;?;?;fuel;2,117533549115716E-71;?;?
188;188;?;?;?;?;?;?;?;furniture;1,1559591207522936E-40;?;?
188;188;?;?;?;?;?;?;?;gym;3,974784460784906E-83;?;?
188;188;?;?;?;?;?;?;?;health;1,0114623069097073E-40;?;?
188;188;?;?;?;?;?;?;?;hotels;1,3600817640857018E-60;?;?
188;188;?;?;?;?;?;?;?;mobileapps;7,95539606871722E-95;?;?
188;188;?;?;?;?;?;?;?;online_gifts;5,927443319971992E-60;?;?
188;188;?;?;?;?;?;?;?;online_retail;0,9999999999999967;?;?
188;188;?;?;?;?;?;?;?;online_subscriptions;4,112288042677345E-95;?;?
188;188;?;?;?;?;?;?;?;personal care;1,9148883242546775E-40;?;?
188;188;?;?;?;?;?;?;?;rideshare;3,3416531019529884E-24;?;?
188;188;?;?;?;?;?;?;?;subscriptions;5,8649631628806515E-61;?;?
189;189;13222,035619144468;94;137,70600477991746;4;09.01.2016 02:36:16;27.12.2016 07:03:42;online_retail;airline;6,825585373108683E-70;16936,24845381267;1599,7241603579103
189;189;?;?;?;?;?;?;?;auto;9,427296877692359E-59;?;?
189;189;?;?;?;?;?;?;?;cable/phone;5,713892493223116E-24;?;?
189;189;?;?;?;?;?;?;?;entertainment;1,6541125463045705E-31;?;?
189;189;?;?;?;?;?;?;?;fastfood;4,440401861511592E-91;?;?
189;189;?;?;?;?;?;?;?;food;4,284396718393276E-91;?;?
189;189;?;?;?;?;?;?;?;food_delivery;3,66010212558451E-24;?;?
189;189;?;?;?;?;?;?;?;fuel;8,367233398033015E-69;?;?
189;189;?;?;?;?;?;?;?;furniture;7,563208636146253E-39;?;?
189;189;?;?;?;?;?;?;?;gym;4,609585836322194E-80;?;?
189;189;?;?;?;?;?;?;?;health;8,628025669579315E-40;?;?
189;189;?;?;?;?;?;?;?;hotels;3,5678949743088877E-69;?;?
189;189;?;?;?;?;?;?;?;mobileapps;7,359856455182267E-91;?;?
189;189;?;?;?;?;?;?;?;online_gifts;4,897897951244329E-58;?;?
189;189;?;?;?;?;?;?;?;online_retail;0,999999999999995;?;?
189;189;?;?;?;?;?;?;?;online_subscriptions;9,414696509000496E-103;?;?
189;189;?;?;?;?;?;?;?;personal care;1,5395109824019833E-48;?;?
189;189;?;?;?;?;?;?;?;rideshare;6,157489023829942E-17;?;?
189;189;?;?;?;?;?;?;?;subscriptions;4,921822837344133E-59;?;?
190;190;17487,71826585629;126;133,49055006409606;5;06.01.2016 05:21:59;27.12.2016 17:13:50;online_retail;airline;1,476870669066455E-48;16689,34165834716;2273,038416790013
190;190;?;?;?;?;?;?;?;auto;2,1993584268166857E-42;?;?
190;190;?;?;?;?;?;?;?;cable/phone;4,1174847181158365E-9;?;?
190;190;?;?;?;?;?;?;?;entertainment;4,7566025581713275E-9;?;?
190;190;?;?;?;?;?;?;?;fastfood;-1,3020587256726143E-47;?;?
190;190;?;?;?;?;?;?;?;food;7,923337711672351E-48;?;?
190;190;?;?;?;?;?;?;?;food_delivery;2,4612449737319172E-14;?;?
190;190;?;?;?;?;?;?;?;fuel;1,1041568028808652E-42;?;?
190;190;?;?;?;?;?;?;?;furniture;4,600652278196436E-16;?;?
190;190;?;?;?;?;?;?;?;gym;7,694469650732269E-49;?;?
190;190;?;?;?;?;?;?;?;health;2,24037719660832E-20;?;?
190;190;?;?;?;?;?;?;?;hotels;2,3360746833097854E-48;?;?
190;190;?;?;?;?;?;?;?;mobileapps;5,591438078526291E-48;?;?
190;190;?;?;?;?;?;?;?;online_gifts;2,3324092230682057E-34;?;?
190;190;?;?;?;?;?;?;?;online_retail;0,8522982220246669;?;?
190;190;?;?;?;?;?;?;?;online_subscriptions;3,934313662262301E-48;?;?
190;190;?;?;?;?;?;?;?;personal care;1,4877010860037081E-34;?;?
190;190;?;?;?;?;?;?;?;rideshare;0,1477017691012212;?;?
190;190;?;?;?;?;?;?;?;subscriptions;3,983030650809971E-37;?;?
191;191;40230,2067210248;270;149,62642479574853;6;02.01.2016 23:59:51;29.12.2016 08:39:04;rideshare;airline;8,474054421410483E-64;16619,73856191424;8782,422896623708
191;191;?;?;?;?;?;?;?;auto;1,1048841339438574E-63;?;?
191;191;?;?;?;?;?;?;?;cable/phone;2,6627924576368997E-15;?;?
191;191;?;?;?;?;?;?;?;entertainment;4,669813622213056E-15;?;?
191;191;?;?;?;?;?;?;?;fastfood;-1,025289869285232E-62;?;?
191;191;?;?;?;?;?;?;?;food;4,889797218800427E-63;?;?
191;191;?;?;?;?;?;?;?;food_delivery;9,352581686245027E-29;?;?
191;191;?;?;?;?;?;?;?;fuel;9,70603523809483E-54;?;?
191;191;?;?;?;?;?;?;?;furniture;7,166791008518056E-25;?;?
191;191;?;?;?;?;?;?;?;gym;4,464331428172066E-64;?;?
191;191;?;?;?;?;?;?;?;health;1,6427763895285673E-36;?;?
191;191;?;?;?;?;?;?;?;hotels;1,3447320180671685E-63;?;?
191;191;?;?;?;?;?;?;?;mobileapps;3,4035394545410835E-63;?;?
191;191;?;?;?;?;?;?;?;online_gifts;1,7544891811529403E-44;?;?
191;191;?;?;?;?;?;?;?;online_retail;2,7937310417355115E-9;?;?
191;191;?;?;?;?;?;?;?;online_subscriptions;2,3463854030864022E-63;?;?
191;191;?;?;?;?;?;?;?;personal care;5,938166047621707E-54;?;?
191;191;?;?;?;?;?;?;?;rideshare;0,9999999972062618;?;?
191;191;?;?;?;?;?;?;?;subscriptions;4,843497528715583E-54;?;?
192;192;36654,429486656125;256;136,1720332437067;5;03.01.2016 09:23:40;27.12.2016 19:47:54;rideshare;airline;3,2769743123073984E-101;7752,145682589488;3185,6560627827753
192;192;?;?;?;?;?;?;?;auto;5,496086530569365E-88;?;?
192;192;?;?;?;?;?;?;?;cable/phone;3,5438004567791877E-28;?;?
192;192;?;?;?;?;?;?;?;entertainment;2,813169028551692E-20;?;?
192;192;?;?;?;?;?;?;?;fastfood;-3,2685182878747496E-108;?;?
192;192;?;?;?;?;?;?;?;food;1,4266368444689928E-87;?;?
192;192;?;?;?;?;?;?;?;food_delivery;2,4505609858784083E-45;?;?
192;192;?;?;?;?;?;?;?;fuel;1,156881587155104E-64;?;?
192;192;?;?;?;?;?;?;?;furniture;7,709435088015251E-35;?;?
192;192;?;?;?;?;?;?;?;gym;1,1482850922086736E-109;?;?
192;192;?;?;?;?;?;?;?;health;7,424753320848493E-55;?;?
192;192;?;?;?;?;?;?;?;hotels;2,1010151095363328E-100;?;?
192;192;?;?;?;?;?;?;?;mobileapps;1,2136489348276348E-87;?;?
192;192;?;?;?;?;?;?;?;online_gifts;2,5776948531953295E-54;?;?
192;192;?;?;?;?;?;?;?;online_retail;3,274115117123757E-20;?;?
192;192;?;?;?;?;?;?;?;online_subscriptions;6,182648733808539E-109;?;?
192;192;?;?;?;?;?;?;?;personal care;8,724866655561553E-76;?;?
192;192;?;?;?;?;?;?;?;rideshare;0,9999999999999963;?;?
192;192;?;?;?;?;?;?;?;subscriptions;6,094599427809898E-76;?;?
193;193;3728,7863510490783;41;86,91675740548065;4;13.01.2016 03:07:43;24.12.2016 18:29:32;rideshare;airline;5,3636037487627046E-114;7817,313514014699;655,0918527973841
193;193;?;?;?;?;?;?;?;auto;5,245614207656419E-100;?;?
193;193;?;?;?;?;?;?;?;cable/phone;8,200830142602928E-36;?;?
193;193;?;?;?;?;?;?;?;entertainment;1,3285669619300004E-19;?;?
193;193;?;?;?;?;?;?;?;fastfood;-1,7665360745614387E-116;?;?
193;193;?;?;?;?;?;?;?;food;3,079891739595982E-87;?;?
193;193;?;?;?;?;?;?;?;food_delivery;1,935050090347014E-54;?;?
193;193;?;?;?;?;?;?;?;fuel;2,559563687882717E-64;?;?
193;193;?;?;?;?;?;?;?;furniture;1,0910172422515963E-40;?;?
193;193;?;?;?;?;?;?;?;gym;5,274536871653102E-118;?;?
193;193;?;?;?;?;?;?;?;health;8,551827384308215E-65;?;?
193;193;?;?;?;?;?;?;?;hotels;4,215930358880794E-113;?;?
193;193;?;?;?;?;?;?;?;mobileapps;1,0036353284559074E-99;?;?
193;193;?;?;?;?;?;?;?;online_gifts;7,361428553632933E-54;?;?
193;193;?;?;?;?;?;?;?;online_retail;4,992404461670012E-27;?;?
193;193;?;?;?;?;?;?;?;online_subscriptions;2,902470637751498E-117;?;?
193;193;?;?;?;?;?;?;?;personal care;3,4790241335979075E-87;?;?
193;193;?;?;?;?;?;?;?;rideshare;0,9999999999999963;?;?
193;193;?;?;?;?;?;?;?;subscriptions;2,952929728657625E-87;?;?
194;194;7409,271998055324;55;125,90462609222719;2;09.01.2016 03:34:42;23.12.2016 15:25:45;rideshare;airline;2,4268826365053065E-91;4416,072001716578;1216,5627325705098
194;194;?;?;?;?;?;?;?;auto;2,4813104435529255E-91;?;?
194;194;?;?;?;?;?;?;?;cable/phone;9,97511260105045E-43;?;?
194;194;?;?;?;?;?;?;?;entertainment;5,832488737777043E-21;?;?
194;194;?;?;?;?;?;?;?;fastfood;-5,018348555396474E-90;?;?
194;194;?;?;?;?;?;?;?;food;2,1053768033433582E-81;?;?
194;194;?;?;?;?;?;?;?;food_delivery;1,2302345643130849E-60;?;?
194;194;?;?;?;?;?;?;?;fuel;4,3086178995793947E-60;?;?
194;194;?;?;?;?;?;?;?;furniture;3,4968544631196964E-44;?;?
194;194;?;?;?;?;?;?;?;gym;1,3168160825266189E-91;?;?
194;194;?;?;?;?;?;?;?;health;9,840241195961704E-71;?;?
194;194;?;?;?;?;?;?;?;hotels;3,889348561506893E-91;?;?
194;194;?;?;?;?;?;?;?;mobileapps;1,1214543818439836E-90;?;?
194;194;?;?;?;?;?;?;?;online_gifts;4,5705034241557934E-51;?;?
194;194;?;?;?;?;?;?;?;online_retail;2,6196647110380954E-34;?;?
194;194;?;?;?;?;?;?;?;online_subscriptions;7,389818259930216E-91;?;?
194;194;?;?;?;?;?;?;?;personal care;3,3249406213026146E-91;?;?
194;194;?;?;?;?;?;?;?;rideshare;0,9999999999999962;?;?
194;194;?;?;?;?;?;?;?;subscriptions;3,809618405742448E-91;?;?
195;195;20507,907833359226;165;120,16332670567544;8;04.01.2016 15:23:15;26.12.2016 20:57:31;online_retail;airline;7,780098663992683E-57;16581,55811046165;872,4615132963769
195;195;?;?;?;?;?;?;?;auto;4,4471359905910983E-38;?;?
195;195;?;?;?;?;?;?;?;cable/phone;1,2018966488892786E-82;?;?
195;195;?;?;?;?;?;?;?;entertainment;-2,4944250208589557E-81;?;?
195;195;?;?;?;?;?;?;?;fastfood;6,40315502115077E-38;?;?
195;195;?;?;?;?;?;?;?;food;-1,106873517907496E-81;?;?
195;195;?;?;?;?;?;?;?;food_delivery;7,07686557844891E-67;?;?
195;195;?;?;?;?;?;?;?;fuel;-5,947640670913342E-81;?;?
195;195;?;?;?;?;?;?;?;furniture;2,3371622277505564E-82;?;?
195;195;?;?;?;?;?;?;?;gym;6,231004154451443E-78;?;?
195;195;?;?;?;?;?;?;?;health;4,448093095870251E-82;?;?
195;195;?;?;?;?;?;?;?;hotels;7,081806065686126E-16;?;?
195;195;?;?;?;?;?;?;?;mobileapps;-2,998457322503239E-82;?;?
195;195;?;?;?;?;?;?;?;online_gifts;7,981407364797836E-82;?;?
195;195;?;?;?;?;?;?;?;online_retail;0,9999999999999953;?;?
195;195;?;?;?;?;?;?;?;online_subscriptions;2,769198588908691E-82;?;?
195;195;?;?;?;?;?;?;?;personal care;1,4770131413056233E-56;?;?
195;195;?;?;?;?;?;?;?;rideshare;7,099609888743038E-82;?;?
195;195;?;?;?;?;?;?;?;subscriptions;2,2298755013670494E-78;?;?
196;196;40969,88765758657;297;136,49993732408166;7;03.01.2016 01:41:51;29.12.2016 04:02:24;online_retail;airline;1,0132382854136232E-66;9124,845459581515;3553,881684984747
196;196;?;?;?;?;?;?;?;auto;9,260078382150139E-37;?;?
196;196;?;?;?;?;?;?;?;cable/phone;3,8151919542073717E-103;?;?
196;196;?;?;?;?;?;?;?;entertainment;-3,069302712530164E-127;?;?
196;196;?;?;?;?;?;?;?;fastfood;9,772086454111466E-46;?;?
196;196;?;?;?;?;?;?;?;food;-1,0490561966816077E-127;?;?
196;196;?;?;?;?;?;?;?;food_delivery;1,3375216973509227E-66;?;?
196;196;?;?;?;?;?;?;?;fuel;-8,178070684902375E-127;?;?
196;196;?;?;?;?;?;?;?;furniture;2,2935458241533284E-116;?;?
196;196;?;?;?;?;?;?;?;gym;4,623762670220969E-90;?;?
196;196;?;?;?;?;?;?;?;health;9,437023053035075E-90;?;?
196;196;?;?;?;?;?;?;?;hotels;1,1268547825330913E-20;?;?
196;196;?;?;?;?;?;?;?;mobileapps;1,2412163319236999E-102;?;?
196;196;?;?;?;?;?;?;?;online_gifts;3,049963750047767E-116;?;?
196;196;?;?;?;?;?;?;?;online_retail;0,9999999999999964;?;?
196;196;?;?;?;?;?;?;?;online_subscriptions;1,3011699576998566E-102;?;?
196;196;?;?;?;?;?;?;?;personal care;7,635484494140653E-56;?;?
196;196;?;?;?;?;?;?;?;rideshare;9,455380980731553E-103;?;?
196;196;?;?;?;?;?;?;?;subscriptions;1,7720775141454024E-78;?;?
197;197;26456,96931890919;197;127,17026042682845;6;04.01.2016 12:06:54;27.12.2016 17:13:11;online_retail;airline;4,0938905785879506E-76;6980,737773916184;2848,0446887705248
197;197;?;?;?;?;?;?;?;auto;1,3431403470417683E-34;?;?
197;197;?;?;?;?;?;?;?;cable/phone;2,5186278505590466E-101;?;?
197;197;?;?;?;?;?;?;?;entertainment;1,2000649688794455E-128;?;?
197;197;?;?;?;?;?;?;?;fastfood;1,8605858409249989E-53;?;?
197;197;?;?;?;?;?;?;?;food;4,280898152711058E-143;?;?
197;197;?;?;?;?;?;?;?;food_delivery;2,044005830887136E-64;?;?
197;197;?;?;?;?;?;?;?;fuel;-9,366680720401978E-167;?;?
197;197;?;?;?;?;?;?;?;furniture;1,3707045116177557E-114;?;?
197;197;?;?;?;?;?;?;?;gym;5,3867362071470466E-101;?;?
197;197;?;?;?;?;?;?;?;health;6,465987716883395E-88;?;?
197;197;?;?;?;?;?;?;?;hotels;2,8505309057154882E-25;?;?
197;197;?;?;?;?;?;?;?;mobileapps;4,656602422881502E-114;?;?
197;197;?;?;?;?;?;?;?;online_gifts;1,5488371755310957E-114;?;?
197;197;?;?;?;?;?;?;?;online_retail;0,9999999999999968;?;?
197;197;?;?;?;?;?;?;?;online_subscriptions;2,3121095552085274E-114;?;?
197;197;?;?;?;?;?;?;?;personal care;1,0988619518514742E-53;?;?
197;197;?;?;?;?;?;?;?;rideshare;4,8298766950616317E-101;?;?
197;197;?;?;?;?;?;?;?;subscriptions;1,4705585411021356E-76;?;?
198;198;5502,000125181574;58;95,28172483571166;5;08.01.2016 19:59:45;27.12.2016 07:44:39;online_retail;airline;2,69470448928133E-68;6108,021961427006;861,0406763124223
198;198;?;?;?;?;?;?;?;auto;3,7005844326006655E-29;?;?
198;198;?;?;?;?;?;?;?;cable/phone;3,2989571496252178E-80;?;?
198;198;?;?;?;?;?;?;?;entertainment;2,305285336889406E-105;?;?
198;198;?;?;?;?;?;?;?;fastfood;7,663169037744843E-47;?;?
198;198;?;?;?;?;?;?;?;food;9,738850654737759E-119;?;?
198;198;?;?;?;?;?;?;?;food_delivery;4,249736565617023E-47;?;?
198;198;?;?;?;?;?;?;?;fuel;1,3058538508373674E-148;?;?
198;198;?;?;?;?;?;?;?;furniture;2,4166998869711455E-92;?;?
198;198;?;?;?;?;?;?;?;gym;2,85451147639803E-92;?;?
198;198;?;?;?;?;?;?;?;health;5,667126261011602E-68;?;?
198;198;?;?;?;?;?;?;?;hotels;7,02469668944098E-21;?;?
198;198;?;?;?;?;?;?;?;mobileapps;6,282607553669153E-105;?;?
198;198;?;?;?;?;?;?;?;online_gifts;2,5379733891803024E-92;?;?
198;198;?;?;?;?;?;?;?;online_retail;0,9999999999999964;?;?
198;198;?;?;?;?;?;?;?;online_subscriptions;3,281321548329944E-105;?;?
198;198;?;?;?;?;?;?;?;personal care;8,95136077092645E-38;?;?
198;198;?;?;?;?;?;?;?;rideshare;6,199501818255855E-80;?;?
198;198;?;?;?;?;?;?;?;subscriptions;9,571818973230159E-69;?;?
199;199;62455,59000622902;425;146,68203832327708;4;04.01.2016 20:57:48;27.12.2016 16:05:22;online_retail;airline;6,468559616091053E-69;5104,0223620210945;2022,1559644177967
199;199;?;?;?;?;?;?;?;auto;1,5733514089922302E-31;?;?
199;199;?;?;?;?;?;?;?;cable/phone;3,584784163701859E-69;?;?
199;199;?;?;?;?;?;?;?;entertainment;4,532650645151875E-92;?;?
199;199;?;?;?;?;?;?;?;fastfood;2,0581177704328355E-48;?;?
199;199;?;?;?;?;?;?;?;food;8,179550157629903E-105;?;?
199;199;?;?;?;?;?;?;?;food_delivery;1,623346362380044E-39;?;?
199;199;?;?;?;?;?;?;?;fuel;2,3005106509997715E-132;?;?
199;199;?;?;?;?;?;?;?;furniture;3,6737078360624056E-80;?;?
199;199;?;?;?;?;?;?;?;gym;4,258941026251157E-92;?;?
199;199;?;?;?;?;?;?;?;health;4,228751139419716E-58;?;?
199;199;?;?;?;?;?;?;?;hotels;1,6098066892084367E-23;?;?
199;199;?;?;?;?;?;?;?;mobileapps;2,090507977277701E-104;?;?
199;199;?;?;?;?;?;?;?;online_gifts;3,7864280301736376E-80;?;?
199;199;?;?;?;?;?;?;?;online_retail;0,9999999999999968;?;?
199;199;?;?;?;?;?;?;?;online_subscriptions;1,119090495327377E-104;?;?
199;199;?;?;?;?;?;?;?;personal care;1,1350037163678014E-39;?;?
199;199;?;?;?;?;?;?;?;rideshare;6,745882352697857E-69;?;?
199;199;?;?;?;?;?;?;?;subscriptions;2,260098597041983E-69;?;?
200;200;6746,0149762439405;58;112,20610037646141;4;08.01.2016 10:33:34;19.12.2016 07:27:44;online_retail;airline;7,994957863726165E-67;4305,93383567464;876,7676138290316
200;200;?;?;?;?;?;?;?;auto;1,1920395664651942E-28;?;?
200;200;?;?;?;?;?;?;?;cable/phone;3,1406432129392413E-56;?;?
200;200;?;?;?;?;?;?;?;entertainment;2,644456218533997E-78;?;?
200;200;?;?;?;?;?;?;?;fastfood;3,924141326276867E-46;?;?
200;200;?;?;?;?;?;?;?;food;2,782183101526605E-103;?;?
200;200;?;?;?;?;?;?;?;food_delivery;2,6093104257870105E-28;?;?
200;200;?;?;?;?;?;?;?;fuel;1,052267215130331E-116;?;?
200;200;?;?;?;?;?;?;?;furniture;8,678350097779139E-67;?;?
200;200;?;?;?;?;?;?;?;gym;1,4553262813747533E-90;?;?
200;200;?;?;?;?;?;?;?;health;5,159042803450651E-46;?;?
200;200;?;?;?;?;?;?;?;hotels;1,3365615275223652E-28;?;?
200;200;?;?;?;?;?;?;?;mobileapps;4,798110144774854E-103;?;?
200;200;?;?;?;?;?;?;?;online_gifts;7,755548093862794E-67;?;?
200;200;?;?;?;?;?;?;?;online_retail;0,9999999999999979;?;?
200;200;?;?;?;?;?;?;?;online_subscriptions;2,5572194641966797E-103;?;?
200;200;?;?;?;?;?;?;?;personal care;6,855369259261377E-37;?;?
200;200;?;?;?;?;?;?;?;rideshare;6,890367743465642E-56;?;?
200;200;?;?;?;?;?;?;?;subscriptions;2,819702680225473E-67;?;?
201;201;1501,6348753935592;13;109,02586961810661;3;11.03.2016 18:16:54;13.12.2016 12:57:42;online_retail;airline;6,430513348610772E-61;5066,882861869242;475,4267775449187
201;201;?;?;?;?;?;?;?;auto;8,373527931838508E-25;?;?
201;201;?;?;?;?;?;?;?;cable/phone;1,0133767740460939E-41;?;?
201;201;?;?;?;?;?;?;?;entertainment;7,630601209108475E-61;?;?
201;201;?;?;?;?;?;?;?;fastfood;1,3888895444139672E-50;?;?
201;201;?;?;?;?;?;?;?;food;1,6304258192894744E-95;?;?
201;201;?;?;?;?;?;?;?;food_delivery;2,474069063090615E-24;?;?
201;201;?;?;?;?;?;?;?;fuel;2,7912675869387374E-95;?;?
201;201;?;?;?;?;?;?;?;furniture;8,052133156873501E-51;?;?
201;201;?;?;?;?;?;?;?;gym;2,476150436515511E-83;?;?
201;201;?;?;?;?;?;?;?;health;1,8714971998283867E-41;?;?
201;201;?;?;?;?;?;?;?;hotels;6,976503526610961E-33;?;?
201;201;?;?;?;?;?;?;?;mobileapps;2,6759481453915216E-95;?;?
201;201;?;?;?;?;?;?;?;online_gifts;1,4224144091931584E-60;?;?
201;201;?;?;?;?;?;?;?;online_retail;0,9999999999999979;?;?
201;201;?;?;?;?;?;?;?;online_subscriptions;1,402191791127731E-95;?;?
201;201;?;?;?;?;?;?;?;personal care;9,228029301022567E-33;?;?
201;201;?;?;?;?;?;?;?;rideshare;2,240929658045193E-41;?;?
201;201;?;?;?;?;?;?;?;subscriptions;2,425156915470814E-61;?;?
202;202;439,34659951363744;4;109,61220427884983;2;26.07.2016 16:44:56;30.11.2016 16:38:58;online_retail;airline;1,7877825734657347E-55;7417,673690617566;115,15867671411768
202;202;?;?;?;?;?;?;?;auto;9,832412085316762E-30;?;?
202;202;?;?;?;?;?;?;?;cable/phone;8,358081893638417E-30;?;?
202;202;?;?;?;?;?;?;?;entertainment;5,196039381594653E-46;?;?
202;202;?;?;?;?;?;?;?;fastfood;3,1332652681623007E-55;?;?
202;202;?;?;?;?;?;?;?;food;4,255591614809946E-88;?;?
202;202;?;?;?;?;?;?;?;food_delivery;4,989477557255774E-22;?;?
202;202;?;?;?;?;?;?;?;fuel;3,989620895473836E-76;?;?
202;202;?;?;?;?;?;?;?;furniture;1,9075181031915334E-37;?;?
202;202;?;?;?;?;?;?;?;gym;1,4712144443035504E-76;?;?
202;202;?;?;?;?;?;?;?;health;1,889327918833812E-37;?;?
202;202;?;?;?;?;?;?;?;hotels;1,5603024800303915E-37;?;?
202;202;?;?;?;?;?;?;?;mobileapps;8,139002866924862E-88;?;?
202;202;?;?;?;?;?;?;?;online_gifts;6,1404736360570964E-55;?;?
202;202;?;?;?;?;?;?;?;online_retail;0,9999999999999978;?;?
202;202;?;?;?;?;?;?;?;online_subscriptions;4,21540305495481E-88;?;?
202;202;?;?;?;?;?;?;?;personal care;1,7183132684770036E-29;?;?
202;202;?;?;?;?;?;?;?;rideshare;1,861298469986887E-29;?;?
202;202;?;?;?;?;?;?;?;subscriptions;7,395245278154982E-56;?;?
203;203;2278,1419574843744;8;313,76239750839136;2;08.03.2016 09:20:00;30.11.2016 15:01:36;online_retail;airline;4,78152281003307E-50;10730,660399644674;601,1166383400382
203;203;?;?;?;?;?;?;?;auto;7,49654214244771E-33;?;?
203;203;?;?;?;?;?;?;?;cable/phone;1,3136611144278353E-18;?;?
203;203;?;?;?;?;?;?;?;entertainment;1,271967508621928E-32;?;?
203;203;?;?;?;?;?;?;?;fastfood;1,3447849755560957E-59;?;?
203;203;?;?;?;?;?;?;?;food;1,7505675995278589E-81;?;?
203;203;?;?;?;?;?;?;?;food_delivery;5,0617697698133325E-18;?;?
203;203;?;?;?;?;?;?;?;fuel;1,4042218983765515E-59;?;?
203;203;?;?;?;?;?;?;?;furniture;5,6166434389125015E-27;?;?
203;203;?;?;?;?;?;?;?;gym;2,396393388091392E-70;?;?
203;203;?;?;?;?;?;?;?;health;1,147067240364366E-32;?;?
203;203;?;?;?;?;?;?;?;hotels;5,200180813665622E-41;?;?
203;203;?;?;?;?;?;?;?;mobileapps;3,6418595465849777E-81;?;?
203;203;?;?;?;?;?;?;?;online_gifts;1,6394961352586696E-49;?;?
203;203;?;?;?;?;?;?;?;online_retail;0,9999999999999969;?;?
203;203;?;?;?;?;?;?;?;online_subscriptions;1,8820877321746353E-81;?;?
203;203;?;?;?;?;?;?;?;personal care;4,755423438831099E-25;?;?
203;203;?;?;?;?;?;?;?;rideshare;3,0497449761124394E-18;?;?
203;203;?;?;?;?;?;?;?;subscriptions;1,942585871866324E-50;?;?
204;204;12295,501496226721;87;146,74934897248286;4;16.01.2016 19:15:21;19.12.2016 19:42:49;online_retail;airline;1,3055619787528263E-46;28310,37781061647;1709,6010820606414
204;204;?;?;?;?;?;?;?;auto;3,8274602796203675E-37;?;?
204;204;?;?;?;?;?;?;?;cable/phone;2,7169063456064976E-15;?;?
204;204;?;?;?;?;?;?;?;entertainment;1,404512758885476E-21;?;?
204;204;?;?;?;?;?;?;?;fastfood;4,019752234628309E-65;?;?
204;204;?;?;?;?;?;?;?;food;9,64013390364017E-72;?;?
204;204;?;?;?;?;?;?;?;food_delivery;1,0303227955039318E-14;?;?
204;204;?;?;?;?;?;?;?;fuel;1,0573041629921096E-54;?;?
204;204;?;?;?;?;?;?;?;furniture;2,406676011698488E-23;?;?
204;204;?;?;?;?;?;?;?;gym;2,223416730837128E-65;?;?
204;204;?;?;?;?;?;?;?;health;5,827979814954396E-29;?;?
204;204;?;?;?;?;?;?;?;hotels;9,476470342639555E-46;?;?
204;204;?;?;?;?;?;?;?;mobileapps;7,011185921332572E-72;?;?
204;204;?;?;?;?;?;?;?;online_gifts;3,660205864590002E-45;?;?
204;204;?;?;?;?;?;?;?;online_retail;0,9999999971437414;?;?
204;204;?;?;?;?;?;?;?;online_subscriptions;5,132149075856836E-72;?;?
204;204;?;?;?;?;?;?;?;personal care;1,1842345168780278E-28;?;?
204;204;?;?;?;?;?;?;?;rideshare;2,8562135824973966E-9;?;?
